name,description,archetype,variant_label,timeframe_label,session_label,strategy_family,direction_mode,direction_role,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
xauusd_volatility_breakout_cross_tailwind__15m_overlap__exit_trend,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [15m_overlap] with trend-runner exits,entry_exit_family,15m_overlap,15m,overlap,volatility_breakout,long_only,long_leg,395.75576,4,25.00000,1.93605,0.51356,2.71184,98.93894,0.20511,0.66103,0.77061,818.55132,-140.93186,5.80814,13.25000,trailing_stop,50.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,465.75936,trend_flat_vol_high,dislocated_chop,-70.00361,75.00000,0.86934,0.15030,"{""trend_flat_vol_high"": 1, ""trend_up_vol_high"": 3}","{""trend_flat_vol_high"": -70.00360653108449, ""trend_up_vol_high"": 465.7593630838006}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 2.320209685932971}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 33.33333333333333}",,1,-87.07000,13.23000,short,-100.30000,500,383.54877,-681.16995,2273.15450,0.35912,0.68117,33.00000,2,0.00000,-85.14624,733.40508,0.00000,501.90337,-182.49947,-170.29249,0.00000,1,818.55132,999.00000,1,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
xauusd_volatility_breakout_cross_tailwind__15m_overlap__exit_fastfail,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [15m_overlap] with fast-fail exits,entry_exit_family,15m_overlap,15m,overlap,volatility_breakout,long_only,long_leg,194.87323,4,50.00000,1.55237,0.40957,2.71043,48.71831,0.14968,0.27602,0.47580,273.83260,-176.39598,1.55237,7.75000,trailing_stop,50.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,160.88589,trend_flat_vol_high,dislocated_chop,33.98735,75.00000,1.00000,0.00000,"{""trend_flat_vol_high"": 1, ""trend_up_vol_high"": 3}","{""trend_flat_vol_high"": 33.987345527154694, ""trend_up_vol_high"": 160.88588921305453}","{""trend_flat_vol_high"": 999.0, ""trend_up_vol_high"": 1.4560361553714967}","{""trend_flat_vol_high"": 100.0, ""trend_up_vol_high"": 33.33333333333333}",,1,-87.07000,13.23000,short,-100.30000,500,182.66625,-681.16995,1358.53408,0.33090,0.68117,45.00000,2,0.00000,-85.14624,428.53161,0.00000,501.00822,-182.49947,-170.29249,0.00000,1,513.67785,999.00000,1,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_analysis.txt
xauusd_short_breakdown__15m_overlap__exit_trend,XAUUSD short breakdown continuation [15m_overlap] with trend-runner exits,entry_exit_family,15m_overlap,15m,overlap,xauusd_short_breakdown__15m_overlap__exit_trend,short_only,short_leg,1601.74618,9,33.33333,2.05455,1.17329,6.19651,177.97180,0.19313,0.64401,1.36518,1040.21444,-253.14952,4.10909,83.00000,stop_loss,33.33333,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,2530.02686,trend_down_vol_high,trend_expansion,-907.03476,44.44444,0.69668,0.35851,"{""trend_down_vol_high"": 4, ""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 1, ""trend_up_vol_mid"": 2}","{""trend_down_vol_high"": -907.0347611768623, ""trend_flat_vol_mid"": 306.7821578878568, ""trend_up_vol_high"": 2530.0268642243004, ""trend_up_vol_mid"": -328.0280780677254}","{""trend_down_vol_high"": 0.13807314063323334, ""trend_flat_vol_mid"": 3.214469696351991, ""trend_up_vol_high"": 999.0, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 25.0, ""trend_flat_vol_mid"": 50.0, ""trend_up_vol_high"": 100.0, ""trend_up_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,1347.03818,-1983.46144,6690.74812,0.96040,2.06102,33.80000,2,0.00000,1196.34478,0.00000,4.06854,0.00000,-110.85599,291.11385,1.74669,2,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_short_breakdown__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_short_breakdown__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
xauusd_short_breakdown__15m_overlap__exit_fastfail,XAUUSD short breakdown continuation [15m_overlap] with fast-fail exits,entry_exit_family,15m_overlap,15m,overlap,xauusd_short_breakdown__15m_overlap__exit_fastfail,short_only,short_leg,-379.22338,1,0.00000,0.00000,0.51333,1.07068,-379.22338,0.00000,0.00000,-0.73876,0.00000,-379.22338,0.00000,4.00000,structure_exit,100.00000,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,-379.22338,trend_down_vol_high,trend_expansion,-379.22338,100.00000,0.00000,999.00000,"{""trend_down_vol_high"": 1}","{""trend_down_vol_high"": -379.22337750436094}","{""trend_down_vol_high"": 0.0}","{""trend_down_vol_high"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,-379.22338,-379.22338,-379.22338,0.37922,0.37922,100.00000,2,0.00000,884.66767,0.00000,3.26911,0.00000,107.86304,291.11385,1.74669,2,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_short_breakdown__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_short_breakdown__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_analysis.txt
xauusd_vwap_reclaim__15m_overlap__exit_trend,XAUUSD VWAP reclaim after oversold washout [15m_overlap] with trend-runner exits,entry_exit_family,15m_overlap,15m,overlap,xauusd_vwap_reclaim__15m_overlap__exit_trend,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
xauusd_vwap_reclaim__15m_overlap__exit_fastfail,XAUUSD VWAP reclaim after oversold washout [15m_overlap] with fast-fail exits,entry_exit_family,15m_overlap,15m,overlap,xauusd_vwap_reclaim__15m_overlap__exit_fastfail,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_analysis.txt
trend__4h_europe,EMA trend continuation [4h_europe],single,4h_europe,4h,europe,trend,both,combined,6593.84047,74,45.94595,1.97413,0.64328,30.24557,89.10595,0.23355,0.41986,10.25034,393.02414,-169.22451,2.32250,6.10811,take_profit,32.43243,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,6473.95074,trend_up_vol_mid,orderly_trend,119.88973,95.94595,1.00000,0.00000,"{""trend_up_vol_high"": 71, ""trend_up_vol_mid"": 3}","{""trend_up_vol_high"": 6473.950740944503, ""trend_up_vol_mid"": 119.88973098204238}","{""trend_up_vol_high"": 1.9734445382004042, ""trend_up_vol_mid"": 2.0124027624180103}","{""trend_up_vol_high"": 46.478873239436616, ""trend_up_vol_mid"": 33.33333333333333}",,1,-87.07000,13.23000,short,-100.30000,500,6796.49881,1615.38179,11837.59767,1.41829,2.79366,1.40000,2,100.00000,3862.00486,7460.68334,7.28327,11.42284,2090.78005,5214.24641,10.88087,6,5941.86016,7.60921,14,artifacts\research\xauusd\candidates\trend__4h_europe_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_europe_4h_europe_symbol_candidate_analysis.txt
volatility_breakout__4h_europe,Generic volatility breakout [4h_europe],single,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,1127.29943,20,45.00000,1.83017,0.50644,6.80694,56.36497,0.21993,0.34753,2.22591,276.13531,-123.44712,2.23687,9.90000,trailing_stop,45.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,1379.12146,trend_flat_vol_high,dislocated_chop,-251.82203,85.00000,0.84560,0.18260,"{""trend_flat_vol_high"": 3, ""trend_up_vol_high"": 17}","{""trend_flat_vol_high"": -251.82202652443544, ""trend_up_vol_high"": 1379.1214611641965}","{""trend_flat_vol_high"": 0.28835095109680503, ""trend_up_vol_high"": 2.373543124244797}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_up_vol_high"": 47.05882352941176}",,1,-87.07000,13.23000,short,-100.30000,500,1171.44270,-583.42856,3041.12787,0.60574,1.24993,13.00000,2,0.00000,379.07434,-315.75119,2.61530,0.06955,1641.07330,382.38193,2.60959,4,0.00000,0.00000,0,artifacts\research\xauusd\candidates\volatility_breakout__4h_europe_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_europe_4h_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout__4h_europe,XAUUSD-tuned volatility breakout [4h_europe],single,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_europe_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_europe_4h_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout_cross_tailwind__4h_europe,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [4h_europe],single,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__4h_europe_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__4h_europe_4h_europe_symbol_candidate_analysis.txt
trend__4h_europe__exit_trend,EMA trend continuation [4h_europe] with trend-runner exits,entry_exit_family,4h_europe,4h,europe,trend__4h_europe__exit_trend,both,combined,17731.44509,49,42.85714,5.39544,0.81538,16.27820,361.86623,0.15219,1.93443,21.74629,1036.45252,-144.07349,7.19392,34.93878,trailing_stop,32.65306,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,17849.86607,trend_up_vol_mid,orderly_trend,-118.42098,95.91837,0.99341,0.00663,"{""trend_up_vol_high"": 47, ""trend_up_vol_mid"": 2}","{""trend_up_vol_high"": 17849.86606954907, ""trend_up_vol_mid"": -118.42098365644443}","{""trend_up_vol_high"": 5.558611219679404, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 44.680851063829785, ""trend_up_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,16994.65001,-1057.45237,49849.53541,1.21061,2.65708,11.80000,2,100.00000,4201.82857,8889.68786,9.23563,69.11704,1163.94104,5350.83453,13.28893,6,8799.86921,122.99761,3,artifacts\research\xauusd\candidates\trend__4h_europe__exit_trend_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_europe__exit_trend_4h_europe_symbol_candidate_analysis.txt
trend__4h_europe__exit_fastfail,EMA trend continuation [4h_europe] with fast-fail exits,entry_exit_family,4h_europe,4h,europe,trend__4h_europe__exit_fastfail,both,combined,4512.14378,74,43.24324,1.67161,0.65806,30.21312,60.97492,0.18542,0.29863,6.85677,350.95318,-159.96090,2.19399,5.32432,take_profit,35.13514,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,4392.25405,trend_up_vol_mid,orderly_trend,119.88973,95.94595,1.00000,0.00000,"{""trend_up_vol_high"": 71, ""trend_up_vol_mid"": 3}","{""trend_up_vol_high"": 4392.254045678508, ""trend_up_vol_mid"": 119.88973098204238}","{""trend_up_vol_high"": 1.6654993968811609, ""trend_up_vol_mid"": 2.0124027624180103}","{""trend_up_vol_high"": 43.66197183098591, ""trend_up_vol_mid"": 33.33333333333333}",,1,-87.07000,13.23000,short,-100.30000,500,4589.83833,233.50908,9106.19078,1.50241,2.86795,4.40000,2,100.00000,3426.00684,6971.52857,6.85238,10.87875,1131.28572,5214.24641,10.88087,6,4963.55062,6.52102,14,artifacts\research\xauusd\candidates\trend__4h_europe__exit_fastfail_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_europe__exit_fastfail_4h_europe_symbol_candidate_analysis.txt
volatility_breakout__4h_europe__exit_trend,Generic volatility breakout [4h_europe] with trend-runner exits,entry_exit_family,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,1256.08823,20,45.00000,1.81343,0.61314,6.80784,62.80441,0.20353,0.32983,2.04863,311.14208,-140.38095,2.21641,11.30000,trailing_stop,50.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,942.45945,trend_flat_vol_high,dislocated_chop,313.62878,85.00000,1.00000,0.00000,"{""trend_flat_vol_high"": 3, ""trend_up_vol_high"": 17}","{""trend_flat_vol_high"": 313.6287752922425, ""trend_up_vol_high"": 942.4594538196503}","{""trend_flat_vol_high"": 1.7812568916923741, ""trend_up_vol_high"": 1.8247299116328795}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_up_vol_high"": 47.05882352941176}",,1,-87.07000,13.23000,short,-100.30000,500,1312.54537,-766.69480,3772.61125,0.69987,1.57013,15.60000,2,0.00000,282.83272,-463.48833,2.02303,0.00000,2172.02710,197.69800,1.45869,4,0.00000,0.00000,0,artifacts\research\xauusd\candidates\volatility_breakout__4h_europe__exit_trend_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_europe__exit_trend_4h_europe_symbol_candidate_analysis.txt
volatility_breakout__4h_europe__exit_fastfail,Generic volatility breakout [4h_europe] with fast-fail exits,entry_exit_family,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,1790.74171,20,50.00000,2.42983,0.42135,6.81159,89.53709,0.36279,0.55690,4.24999,304.31613,-125.24196,2.42983,7.95000,take_profit,45.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,1966.47036,trend_flat_vol_high,dislocated_chop,-175.72865,85.00000,0.91797,0.08936,"{""trend_flat_vol_high"": 3, ""trend_up_vol_high"": 17}","{""trend_flat_vol_high"": -175.7286471818228, ""trend_up_vol_high"": 1966.470357693152}","{""trend_flat_vol_high"": 0.36734471936526975, ""trend_up_vol_high"": 3.01760468517607}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_up_vol_high"": 52.94117647058824}",,1,-87.07000,13.23000,short,-100.30000,500,1934.87026,131.82475,3518.91931,0.50556,1.08708,3.60000,2,0.00000,536.96061,-319.25088,3.63287,0.06889,1867.05363,223.69574,1.91467,4,0.00000,0.00000,0,artifacts\research\xauusd\candidates\volatility_breakout__4h_europe__exit_fastfail_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_europe__exit_fastfail_4h_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout__4h_europe__exit_trend,XAUUSD-tuned volatility breakout [4h_europe] with trend-runner exits,entry_exit_family,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_europe__exit_trend_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_europe__exit_trend_4h_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout__4h_europe__exit_fastfail,XAUUSD-tuned volatility breakout [4h_europe] with fast-fail exits,entry_exit_family,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_europe__exit_fastfail_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_europe__exit_fastfail_4h_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout_cross_tailwind__4h_europe__exit_trend,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [4h_europe] with trend-runner exits,entry_exit_family,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__4h_europe__exit_trend_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__4h_europe__exit_trend_4h_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout_cross_tailwind__4h_europe__exit_fastfail,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [4h_europe] with fast-fail exits,entry_exit_family,4h_europe,4h,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__4h_europe__exit_fastfail_4h_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__4h_europe__exit_fastfail_4h_europe_symbol_candidate_analysis.txt
trend__4h_us,EMA trend continuation [4h_us],single,4h_us,4h,us,trend,both,combined,27333.05171,5,20.00000,29.55768,1.00308,1.58088,5466.61034,0.42844,20.57239,27.24908,28290.16916,-239.27936,118.23071,712.80000,stop_loss,40.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,27333.05171,trend_up_vol_high,trend_expansion,27333.05171,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 5}","{""trend_up_vol_high"": 27333.051709132797}","{""trend_up_vol_high"": 29.55767772295547}","{""trend_up_vol_high"": 20.0}",,1,-87.07000,13.23000,short,-100.30000,500,27208.73770,-1496.63131,56183.99555,0.81391,1.49815,36.60000,2,100.00000,2962.61281,7217.67779,13.56390,17.74734,2221.28014,4510.34544,24.61216,7,6222.40380,23.94830,4,artifacts\research\xauusd\candidates\trend__4h_us_4h_us_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__4h_us_4h_us_symbol_candidate_analysis.txt
volatility_breakout__4h_us,Generic volatility breakout [4h_us],single,4h_us,4h,us,volatility_breakout,long_only,long_leg,23318.21304,10,10.00000,24.36704,1.32222,3.06446,2331.82130,0.30186,17.40717,17.63565,24316.12345,-110.87893,219.30337,239.80000,trailing_stop,30.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,23318.21304,trend_up_vol_high,trend_expansion,23318.21304,100.00000,1.00000,0.00000,"{""trend_up_vol_high"": 10}","{""trend_up_vol_high"": 23318.213040010105}","{""trend_up_vol_high"": 24.367040667672327}","{""trend_up_vol_high"": 10.0}",,1,-87.07000,13.23000,short,-100.30000,500,23184.73656,-1393.79140,72010.26366,0.79952,1.40460,39.00000,2,100.00000,1798.66961,1697.28734,6.05847,3.99834,1979.20891,2433.61428,8.55605,6,2491.54321,5.70533,4,artifacts\research\xauusd\candidates\volatility_breakout__4h_us_4h_us_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__4h_us_4h_us_symbol_candidate_analysis.txt
xauusd_volatility_breakout__4h_us,XAUUSD-tuned volatility breakout [4h_us],single,4h_us,4h,us,volatility_breakout,long_only,long_leg,8373.00965,30,43.33333,4.63034,0.54668,10.80497,279.10032,0.24763,1.73412,15.31609,821.49286,-135.67044,6.05506,28.73333,trailing_stop,46.66667,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,5920.21876,trend_flat_vol_high,dislocated_chop,2452.79089,93.33333,1.00000,0.00000,"{""trend_flat_vol_high"": 2, ""trend_up_vol_high"": 28}","{""trend_flat_vol_high"": 2452.790887885938, ""trend_up_vol_high"": 5920.218761869814}","{""trend_flat_vol_high"": 999.0, ""trend_up_vol_high"": 3.566868328151401}","{""trend_flat_vol_high"": 100.0, ""trend_up_vol_high"": 39.285714285714285}",,1,-87.07000,13.23000,short,-100.30000,500,7529.41713,30.64320,20240.40688,0.78772,1.64549,5.00000,2,100.00000,1842.07856,4041.00565,4.50860,14.87141,664.65735,2059.40868,4.55561,6,5612.28072,21.96956,2,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_us_4h_us_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__4h_us_4h_us_symbol_candidate_analysis.txt
