name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_regime_pnl,worst_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
stock_gap_and_go_sweep_selective__5m_open,Stock gap-and-go sweep selective [5m_open],parameter_sweep,-10.20919,18,11.11111,0.06214,0.01021,9.16280,-0.56718,0.33821,-0.68035,0.49711,13.88889,trailing_stop,44.44444,1,0.00000,0.00000,trend_flat_vol_high,-2.34396,trend_up_vol_high,-7.86524,66.66667,0.00000,999.00000,"{""trend_flat_vol_high"": 6, ""trend_up_vol_high"": 12}","{""trend_flat_vol_high"": -2.3439560030162867, ""trend_up_vol_high"": -7.865235874620464}","{""trend_flat_vol_high"": 0.22395165056544009, ""trend_up_vol_high"": 0.0}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_up_vol_high"": 0.0}",,3,0.00000,-2.15579,-2.40812,0.00000,0.17014,-2.99447,-2.42243,0.00000,3,-2.27755,0.22899,4,artifacts\research\msft\candidates\stock_gap_and_go_sweep_selective__5m_open_5m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_selective__5m_open_5m_open_symbol_candidate_analysis.txt
stock_power_hour_sweep_balanced__5m_open,Stock power-hour continuation sweep balanced [5m_open],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__5m_open_5m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__5m_open_5m_open_symbol_candidate_analysis.txt
stock_power_hour_sweep_dense__5m_open,Stock power-hour continuation sweep dense [5m_open],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__5m_open_5m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__5m_open_5m_open_symbol_candidate_analysis.txt
stock_power_hour_sweep_selective__5m_open,Stock power-hour continuation sweep selective [5m_open],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__5m_open_5m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__5m_open_5m_open_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_balanced__5m_open,Stock post-earnings drift sweep balanced [5m_open],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__5m_open_5m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__5m_open_5m_open_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_dense__5m_open,Stock post-earnings drift sweep dense [5m_open],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__5m_open_5m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__5m_open_5m_open_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_balanced__5m_power,Stock trend breakout sweep balanced [5m_power],parameter_sweep,-26.24351,44,4.54545,0.11989,0.02610,22.38558,-0.59644,1.78748,-0.70996,2.51771,7.15909,stop_loss,43.18182,1,0.00000,0.00000,trend_flat_vol_high,-0.05897,trend_flat_vol_mid,-11.43384,36.36364,0.00000,999.00000,"{""trend_flat_vol_high"": 6, ""trend_flat_vol_mid"": 16, ""trend_up_vol_high"": 11, ""trend_up_vol_mid"": 11}","{""trend_flat_vol_high"": -0.058965628256653746, ""trend_flat_vol_mid"": -11.433840891168172, ""trend_up_vol_high"": -7.1451633529230225, ""trend_up_vol_mid"": -7.60554191995278}","{""trend_flat_vol_high"": 0.9803378479969839, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.08161659618626095, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 16.666666666666664, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 9.090909090909092, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-1.77379,-6.18813,0.20239,0.07940,-11.23145,-0.41084,0.60716,2,-8.77902,0.00000,12,artifacts\research\msft\candidates\stock_trend_breakout_sweep_balanced__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_balanced__5m_power_5m_power_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_dense__5m_power,Stock trend breakout sweep dense [5m_power],parameter_sweep,-37.29396,59,5.08475,0.01903,0.03715,30.02226,-0.63210,0.24118,-0.67888,0.35525,7.57627,stop_loss,40.67797,1,0.00000,0.00000,trend_down_vol_high,-0.82461,trend_up_vol_mid,-14.94726,42.37288,0.00000,999.00000,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 4, ""trend_flat_vol_mid"": 22, ""trend_up_vol_high"": 7, ""trend_up_vol_mid"": 25}","{""trend_down_vol_high"": -0.8246084552729926, ""trend_flat_vol_high"": -2.709898155274328, ""trend_flat_vol_mid"": -14.385619573103263, ""trend_up_vol_high"": -4.4265673857436045, ""trend_up_vol_mid"": -14.947263653289975}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0035067710118759266, ""trend_up_vol_mid"": 0.04522139221310856}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 14.285714285714285, ""trend_up_vol_mid"": 8.0}",,3,0.00000,-2.20758,-11.99001,0.11641,0.04310,-11.71880,-1.31930,0.34922,6,-14.84699,0.00000,19,artifacts\research\msft\candidates\stock_trend_breakout_sweep_dense__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_dense__5m_power_5m_power_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_selective__5m_power,Stock trend breakout sweep selective [5m_power],parameter_sweep,-17.03184,24,4.16667,0.02428,0.01689,12.21305,-0.70966,0.42376,-0.75894,0.55836,6.95833,stop_loss,41.66667,1,0.00000,0.00000,trend_up_vol_mid,-1.20817,trend_up_vol_high,-8.05678,41.66667,0.00000,999.00000,"{""trend_flat_vol_high"": 7, ""trend_flat_vol_mid"": 4, ""trend_up_vol_high"": 10, ""trend_up_vol_mid"": 3}","{""trend_flat_vol_high"": -4.512392890583275, ""trend_flat_vol_mid"": -3.2544971585588014, ""trend_up_vol_high"": -8.056779990558733, ""trend_up_vol_mid"": -1.2081728967012786}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.25966906158109065}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 33.33333333333333}",,3,0.00000,-2.20785,-3.37282,0.00000,0.00000,-8.05410,-1.04583,0.00000,1,-4.32429,0.00000,4,artifacts\research\msft\candidates\stock_trend_breakout_sweep_selective__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_selective__5m_power_5m_power_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_balanced__5m_power,Stock gap-and-go sweep balanced [5m_power],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_gap_and_go_sweep_balanced__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_balanced__5m_power_5m_power_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_dense__5m_power,Stock gap-and-go sweep dense [5m_power],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_gap_and_go_sweep_dense__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_dense__5m_power_5m_power_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_selective__5m_power,Stock gap-and-go sweep selective [5m_power],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_gap_and_go_sweep_selective__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_selective__5m_power_5m_power_symbol_candidate_analysis.txt
stock_power_hour_sweep_balanced__5m_power,Stock power-hour continuation sweep balanced [5m_power],parameter_sweep,-62.96912,106,3.77358,0.06021,0.06282,53.98863,-0.59405,1.00849,-0.65689,1.53524,5.60377,stop_loss,66.03774,1,0.00000,0.00000,trend_flat_vol_high,-0.17113,trend_up_vol_mid,-20.01168,32.07547,0.00000,999.00000,"{""trend_flat_vol_high"": 5, ""trend_flat_vol_low"": 21, ""trend_flat_vol_mid"": 16, ""trend_up_vol_high"": 7, ""trend_up_vol_low"": 23, ""trend_up_vol_mid"": 34}","{""trend_flat_vol_high"": -0.17113256475579963, ""trend_flat_vol_low"": -12.601368227981851, ""trend_flat_vol_mid"": -11.35614168207928, ""trend_up_vol_high"": -4.117114990859175, ""trend_up_vol_low"": -14.711685529292815, ""trend_up_vol_mid"": -20.01168120692284}","{""trend_flat_vol_high"": 0.9449930430801089, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.030396746091695716, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.035565382759863276}","{""trend_flat_vol_high"": 20.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 6.25, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 5.88235294117647}",,3,0.00000,-15.24382,-14.96791,0.02499,0.03172,-24.84939,-13.68295,0.05117,24,-15.35090,0.00000,20,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_balanced__5m_power_5m_power_symbol_candidate_analysis.txt
stock_power_hour_sweep_dense__5m_power,Stock power-hour continuation sweep dense [5m_power],parameter_sweep,-70.48571,112,2.67857,0.01528,0.07034,57.04448,-0.62934,0.36466,-0.65669,0.55530,5.65179,stop_loss,66.07143,1,0.00000,0.00000,trend_flat_vol_high,-3.11111,trend_up_vol_mid,-20.64439,31.25000,0.00000,999.00000,"{""trend_flat_vol_high"": 4, ""trend_flat_vol_low"": 23, ""trend_flat_vol_mid"": 19, ""trend_up_vol_high"": 7, ""trend_up_vol_low"": 24, ""trend_up_vol_mid"": 35}","{""trend_flat_vol_high"": -3.1111076550740098, ""trend_flat_vol_low"": -13.979539027990219, ""trend_flat_vol_mid"": -13.30881647880001, ""trend_up_vol_high"": -4.117114990859175, ""trend_up_vol_low"": -15.324747043162436, ""trend_up_vol_mid"": -20.644388483714025}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.026053115804108108, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.03451299757658924}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 5.263157894736842, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 5.714285714285714}",,3,0.00000,-16.08157,-16.02589,0.02319,0.02923,-26.06973,-15.08607,0.04664,26,-15.87820,0.00000,21,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_dense__5m_power_5m_power_symbol_candidate_analysis.txt
stock_power_hour_sweep_selective__5m_power,Stock power-hour continuation sweep selective [5m_power],parameter_sweep,-53.29494,93,4.30108,0.07568,0.05315,47.36080,-0.57306,1.09094,-0.64785,1.68394,5.65591,stop_loss,61.29032,1,0.00000,0.00000,trend_flat_vol_high,-1.58142,trend_up_vol_mid,-18.06047,32.25806,0.00000,999.00000,"{""trend_flat_vol_high"": 7, ""trend_flat_vol_low"": 14, ""trend_flat_vol_mid"": 11, ""trend_up_vol_high"": 8, ""trend_up_vol_low"": 23, ""trend_up_vol_mid"": 30}","{""trend_flat_vol_high"": -1.5814224702493913, ""trend_flat_vol_low"": -8.445240995622166, ""trend_flat_vol_mid"": -6.548799861945287, ""trend_up_vol_high"": -4.773705997732311, ""trend_up_vol_low"": -13.885296439128824, ""trend_up_vol_mid"": -18.06047091349886}","{""trend_flat_vol_high"": 0.650235917309854, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.10591365599123831, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.034637113753223155}","{""trend_flat_vol_high"": 14.285714285714285, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 18.181818181818183, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 3.3333333333333335}",,3,0.00000,-13.17234,-12.48668,0.02744,0.03459,-20.82676,-10.81282,0.05654,18,-13.64448,0.00000,19,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_power_hour_sweep_selective__5m_power_5m_power_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_balanced__5m_power,Stock post-earnings drift sweep balanced [5m_power],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_balanced__5m_power_5m_power_symbol_candidate_analysis.txt
stock_post_earnings_drift_sweep_dense__5m_power,Stock post-earnings drift sweep dense [5m_power],parameter_sweep,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__5m_power_5m_power_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_post_earnings_drift_sweep_dense__5m_power_5m_power_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_balanced__5m_midday,Stock trend breakout sweep balanced [5m_midday],parameter_sweep,-25.75014,49,14.28571,0.09104,0.02575,24.93585,-0.52551,0.36845,-0.67451,0.54625,10.48980,stop_loss,34.69388,1,0.00000,0.00000,trend_flat_vol_mid,-0.48589,trend_up_vol_mid,-11.56681,46.93878,0.00000,999.00000,"{""trend_down_vol_high"": 2, ""trend_flat_vol_high"": 4, ""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 23, ""trend_up_vol_mid"": 18}","{""trend_down_vol_high"": -1.4501069928706323, ""trend_flat_vol_high"": -0.9807955412500854, ""trend_flat_vol_mid"": -0.485890084209819, ""trend_up_vol_high"": -11.266541359157378, ""trend_up_vol_mid"": -11.566809941951927}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.3214725227014454, ""trend_flat_vol_mid"": 0.3374401991598969, ""trend_up_vol_high"": 0.12358024424650033, ""trend_up_vol_mid"": 0.0235001330843915}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 25.0, ""trend_flat_vol_mid"": 50.0, ""trend_up_vol_high"": 17.391304347826086, ""trend_up_vol_mid"": 5.555555555555555}",,3,0.00000,-5.34200,-10.11839,0.03693,0.11259,-4.00822,-5.95565,0.07413,11,-10.84487,0.08269,19,artifacts\research\msft\candidates\stock_trend_breakout_sweep_balanced__5m_midday_5m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_balanced__5m_midday_5m_midday_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_dense__5m_midday,Stock trend breakout sweep dense [5m_midday],parameter_sweep,-58.52924,102,5.88235,0.03175,0.05853,51.93920,-0.57382,0.31985,-0.62967,0.50796,9.25490,stop_loss,44.11765,1,0.00000,0.00000,trend_down_vol_mid,-0.52237,trend_up_vol_mid,-32.56559,51.96078,0.00000,999.00000,"{""trend_down_vol_high"": 2, ""trend_down_vol_mid"": 1, ""trend_flat_vol_high"": 5, ""trend_flat_vol_mid"": 21, ""trend_up_vol_high"": 20, ""trend_up_vol_mid"": 53}","{""trend_down_vol_high"": -1.4341169527232511, ""trend_down_vol_mid"": -0.5223659653138679, ""trend_flat_vol_high"": -1.5431025977570993, ""trend_flat_vol_mid"": -12.778317585059838, ""trend_up_vol_high"": -9.685744527838391, ""trend_up_vol_mid"": -32.565591045534006}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.23143977739583962, ""trend_flat_vol_mid"": 0.018997918645685518, ""trend_up_vol_high"": 0.08748438546893193, ""trend_up_vol_mid"": 0.008475323717724286}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 20.0, ""trend_flat_vol_mid"": 4.761904761904762, ""trend_up_vol_high"": 15.0, ""trend_up_vol_mid"": 1.8867924528301887}",,3,0.00000,-14.22088,-13.58326,0.01472,0.08266,-17.23516,-15.43182,0.02997,26,-12.51426,0.07246,24,artifacts\research\msft\candidates\stock_trend_breakout_sweep_dense__5m_midday_5m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_dense__5m_midday_5m_midday_symbol_candidate_analysis.txt
stock_trend_breakout_sweep_selective__5m_midday,Stock trend breakout sweep selective [5m_midday],parameter_sweep,-14.12357,31,19.35484,0.13309,0.01412,15.77091,-0.45560,0.36137,-0.65167,0.55453,10.67742,stop_loss,41.93548,1,0.00000,0.00000,trend_down_vol_high,-0.85606,trend_up_vol_high,-9.16906,70.96774,0.00000,999.00000,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 4, ""trend_up_vol_high"": 22, ""trend_up_vol_mid"": 4}","{""trend_down_vol_high"": -0.8560561696402412, ""trend_flat_vol_high"": -2.2321272021905023, ""trend_up_vol_high"": -9.16906076055075, ""trend_up_vol_mid"": -1.866327801931689}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.19124879074156978, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 27.27272727272727, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-3.49826,-4.40747,0.03822,0.23535,-2.18619,-4.11552,0.05280,7,-5.63953,0.13855,12,artifacts\research\msft\candidates\stock_trend_breakout_sweep_selective__5m_midday_5m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout_sweep_selective__5m_midday_5m_midday_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_balanced__5m_midday,Stock gap-and-go sweep balanced [5m_midday],parameter_sweep,-4.62464,9,11.11111,0.11292,0.00480,4.58195,-0.51385,0.58868,-0.65166,0.90334,12.33333,stop_loss,44.44444,1,0.00000,0.00000,trend_flat_vol_high,-0.39333,trend_up_vol_high,-3.14512,66.66667,0.00000,999.00000,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 6, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_high"": -0.3933299600857532, ""trend_flat_vol_mid"": -0.5444906536142482, ""trend_up_vol_high"": -3.1451233069982862, ""trend_up_vol_mid"": -0.5416980094348562}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.15766142093562158, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 16.666666666666664, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-1.52532,-0.75658,0.00000,0.43767,-1.08619,-1.61422,0.00000,2,-0.74371,0.44182,3,artifacts\research\msft\candidates\stock_gap_and_go_sweep_balanced__5m_midday_5m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_balanced__5m_midday_5m_midday_symbol_candidate_analysis.txt
stock_gap_and_go_sweep_dense__5m_midday,Stock gap-and-go sweep dense [5m_midday],parameter_sweep,-7.96005,14,7.14286,0.06886,0.00796,7.12029,-0.56857,0.58868,-0.65759,0.89520,14.21429,stop_loss,42.85714,1,0.00000,0.00000,trend_flat_vol_mid,-0.55249,trend_up_vol_high,-5.56739,64.28571,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 9, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": -0.59883395694111, ""trend_flat_vol_mid"": -0.5524856736879444, ""trend_up_vol_high"": -5.5673881380480585, ""trend_up_vol_mid"": -1.2413385475724534}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.09562540264447175, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 11.11111111111111, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-1.53598,-1.57602,0.00000,0.29235,-1.12616,-1.61422,0.00000,2,-1.94438,0.23240,5,artifacts\research\msft\candidates\stock_gap_and_go_sweep_dense__5m_midday_5m_midday_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go_sweep_dense__5m_midday_5m_midday_symbol_candidate_analysis.txt
