name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with patient near-miss optimization,near_miss_optimized,0.88814,14,28.57143,1.07156,0.00896,0.70000,0.06344,0.02023,0.04337,0.09908,3.32490,-1.24115,2.67890,10.50000,stop_loss,42.85714,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,6.60555,trend_flat_vol_low,compressed_range,-7.13956,50.00000,0.52928,1.08084,"{""trend_down_vol_high"": 1, ""trend_flat_vol_low"": 6, ""trend_flat_vol_mid"": 7}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_low"": -7.1395562500003225, ""trend_flat_vol_mid"": 6.60554649999952}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_low"": 0.031553316490046, ""trend_flat_vol_mid"": 2.3108061018778163}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_low"": 16.666666666666664, ""trend_flat_vol_mid"": 28.57142857142857}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,1.76723,-0.16017,1.21273,0.27325,3.97254,-3.39918,0.29497,5,-0.12732,0.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient__trend_flat_vol_mid,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with patient near-miss optimization focused on trend_flat_vol_mid,near_miss_optimized,13.12677,3,66.66667,21.58359,0.00000,0.15000,4.37559,0.87513,6.86120,999.00000,6.88225,-0.63773,10.79180,6.66667,trailing_stop,66.66667,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,13.12677,trend_flat_vol_mid,orderly_range,13.12677,100.00000,1.00000,0.00000,"{""trend_flat_vol_mid"": 3}","{""trend_flat_vol_mid"": 13.126767750000305}","{""trend_flat_vol_mid"": 21.58359007087695}","{""trend_flat_vol_mid"": 66.66666666666666}",trend_flat_vol_mid,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,-0.31886,0.00000,0.00000,9.85460,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient__trend_flat_vol_mid_symbol_candidat_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient__trend_flat_vol_mid_symbol_candidat_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient__trend_flat,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with patient near-miss optimization focused on trend_flat,near_miss_optimized,7.57096,11,36.36364,2.10551,0.00395,0.55000,0.68827,0.23035,0.58624,1.91827,3.60483,-0.97834,3.68465,6.90909,trailing_stop,36.36364,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,11.84317,trend_flat_vol_low,compressed_range,-3.71416,54.54545,0.73490,0.31361,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 4, ""trend_flat_vol_mid"": 6}","{""trend_flat_vol_high"": -0.5580527500000987, ""trend_flat_vol_low"": -3.7141570000001285, ""trend_flat_vol_mid"": 11.84316925000003}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.05893839613548734, ""trend_flat_vol_mid"": 6.053544812818979}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 25.0, ""trend_flat_vol_mid"": 50.0}",trend_flat,1,-10.76000,0.22000,short,-10.98000,2,50.00000,-1.42750,0.18876,0.50941,500.82596,11.13882,-2.90159,0.00000,4,0.23262,999.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient__trend_flat_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_patient__trend_flat_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with protective near-miss optimization,near_miss_optimized,6.23823,14,42.85714,1.56425,0.00803,0.70000,0.44559,0.13792,0.28917,0.77649,2.88235,-1.38198,2.08566,8.42857,trailing_stop,42.85714,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,10.05563,trend_flat_vol_low,compressed_range,-5.23956,50.00000,0.68658,0.52106,"{""trend_down_vol_high"": 1, ""trend_flat_vol_low"": 6, ""trend_flat_vol_mid"": 7}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_low"": -5.239555250000449, ""trend_flat_vol_mid"": 10.055632749999727}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_low"": 0.18668180073998036, ""trend_flat_vol_mid"": 3.1795349667904325}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_low"": 16.666666666666664, ""trend_flat_vol_mid"": 57.14285714285714}",,1,-10.76000,0.22000,short,-10.98000,2,50.00000,3.49227,0.92986,1.50335,499.50000,7.00257,-2.04915,0.53383,5,-0.26732,0.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective__trend_flat_vol_mid,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with protective near-miss optimization focused on trend_flat_vol_mid,near_miss_optimized,18.13667,3,66.66667,268.83633,0.00000,0.15000,6.04556,1.14054,89.27878,999.00000,9.10219,-0.06772,134.41816,4.33333,take_profit,66.66667,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,18.13667,trend_flat_vol_mid,orderly_range,18.13667,100.00000,1.00000,0.00000,"{""trend_flat_vol_mid"": 3}","{""trend_flat_vol_mid"": 18.136671000000476}","{""trend_flat_vol_mid"": 268.83632993983707}","{""trend_flat_vol_mid"": 66.66666666666666}",trend_flat_vol_mid,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,-0.03386,0.00000,0.00000,9.85460,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective__trend_flat_vol_mid_symbol_candi_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective__trend_flat_vol_mid_symbol_candi_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective__trend_flat,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with protective near-miss optimization focused on trend_flat,near_miss_optimized,5.95107,11,54.54545,1.66251,0.00395,0.55000,0.54101,0.17575,0.27799,1.50783,2.48895,-1.79653,1.38542,6.36364,trailing_stop,36.36364,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,12.78321,trend_flat_vol_low,compressed_range,-3.71416,54.54545,0.65169,0.29055,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 4, ""trend_flat_vol_mid"": 6}","{""trend_flat_vol_high"": -3.11798875000025, ""trend_flat_vol_low"": -3.7141570000001285, ""trend_flat_vol_mid"": 12.783213250000058}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.05893839613548734, ""trend_flat_vol_mid"": 7.665228415047314}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 25.0, ""trend_flat_vol_mid"": 83.33333333333334}",trend_flat,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-3.31242,0.64377,0.34224,999.00000,10.72883,-4.11149,0.18356,4,0.23262,999.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective__trend_flat_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_protective__trend_flat_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with denser near-miss optimization,near_miss_optimized,6.34598,13,38.46154,1.60405,0.00552,0.65000,0.48815,0.14579,0.32104,1.14948,3.37035,-1.31322,2.56647,13.61538,stop_loss,38.46154,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,10.37564,trend_flat_vol_low,compressed_range,-5.45182,53.84615,0.68395,0.52544,"{""trend_down_vol_high"": 1, ""trend_flat_vol_low"": 5, ""trend_flat_vol_mid"": 7}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_low"": -5.4518177500001705, ""trend_flat_vol_mid"": 10.375640749999377}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_low"": 0.040921662520776884, ""trend_flat_vol_mid"": 3.1520255091050946}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_low"": 20.0, ""trend_flat_vol_mid"": 42.857142857142854}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,1.76723,-0.16017,1.21273,0.27325,9.43037,-3.39918,0.29497,5,-0.12732,0.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense__trend_flat_vol_mid,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with denser near-miss optimization focused on trend_flat_vol_mid,near_miss_optimized,17.56666,3,66.66667,28.54561,0.00000,0.15000,5.85555,1.04018,9.18187,999.00000,9.10219,-0.63773,14.27281,4.66667,take_profit,66.66667,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,17.56666,trend_flat_vol_mid,orderly_range,17.56666,100.00000,1.00000,0.00000,"{""trend_flat_vol_mid"": 3}","{""trend_flat_vol_mid"": 17.566656750000448}","{""trend_flat_vol_mid"": 28.54561277720514}","{""trend_flat_vol_mid"": 66.66666666666666}",trend_flat_vol_mid,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,-0.31886,0.00000,0.00000,9.85460,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense__trend_flat_vol_mid_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense__trend_flat_vol_mid_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense__trend_flat,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits with denser near-miss optimization focused on trend_flat,near_miss_optimized,6.63098,11,36.36364,1.89871,0.00395,0.55000,0.60282,0.20691,0.49171,1.68010,3.50233,-1.05405,3.32274,6.72727,trailing_stop,36.36364,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,11.43318,trend_flat_vol_low,compressed_range,-3.71416,54.54545,0.70421,0.32486,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 4, ""trend_flat_vol_mid"": 6}","{""trend_flat_vol_high"": -1.0880395000002538, ""trend_flat_vol_low"": -3.7141570000001285, ""trend_flat_vol_mid"": 11.433179499999968}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.05893839613548734, ""trend_flat_vol_mid"": 5.878599953830178}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 25.0, ""trend_flat_vol_mid"": 50.0}",trend_flat,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-1.95749,0.18876,0.41959,500.82596,10.72883,-3.43158,0.00000,4,0.23262,999.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense__trend_flat_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend__near_miss_dense__trend_flat_symbol_candidate_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat__local_opt_validation,EURUSD NY-overlap trend continuation [15m_overlap] with patient near-miss optimization focused on trend_flat with validation-focused optimization,near_miss_local_optimized,20.68287,148,37.16216,1.25327,0.00063,7.40000,0.13975,0.08039,0.12577,32.82663,1.86084,-0.87810,2.11916,6.63514,trailing_stop,38.51351,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,21.92313,trend_flat_vol_low,compressed_range,-5.98602,84.45946,0.81669,0.27305,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 125, ""trend_flat_vol_mid"": 20}","{""trend_flat_vol_high"": 4.745765249999462, ""trend_flat_vol_low"": -5.9860242500081755, ""trend_flat_vol_mid"": 21.923128249999532}","{""trend_flat_vol_high"": 4.026295350044604, ""trend_flat_vol_low"": 0.9170440300918493, ""trend_flat_vol_mid"": 3.762373481470284}","{""trend_flat_vol_high"": 66.66666666666666, ""trend_flat_vol_low"": 33.6, ""trend_flat_vol_mid"": 55.00000000000001}",trend_flat,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-1.70933,7.24007,0.82033,1.40043,-9.16131,-0.28295,0.98248,23,13.72206,1.76201,34,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat__local_opt_validation_symbol_candid_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat__local_opt_validation_symbol_candid_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap__exit_fastfail__near_miss_patient__trend_flat__local_opt_validation,EURUSD NY-overlap trend continuation [15m_overlap] with fast-fail exits with patient near-miss optimization focused on trend_flat with validation-focused optimization,near_miss_local_optimized,20.68287,148,37.16216,1.25327,0.00063,7.40000,0.13975,0.08039,0.12577,32.82663,1.86084,-0.87810,2.11916,6.63514,trailing_stop,38.51351,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,21.92313,trend_flat_vol_low,compressed_range,-5.98602,84.45946,0.81669,0.27305,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 125, ""trend_flat_vol_mid"": 20}","{""trend_flat_vol_high"": 4.745765249999462, ""trend_flat_vol_low"": -5.9860242500081755, ""trend_flat_vol_mid"": 21.923128249999532}","{""trend_flat_vol_high"": 4.026295350044604, ""trend_flat_vol_low"": 0.9170440300918493, ""trend_flat_vol_mid"": 3.762373481470284}","{""trend_flat_vol_high"": 66.66666666666666, ""trend_flat_vol_low"": 33.6, ""trend_flat_vol_mid"": 55.00000000000001}",trend_flat,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-1.70933,7.24007,0.82033,1.40043,-9.16131,-0.28295,0.98248,23,13.72206,1.76201,34,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__exit_fastfail__near_miss_patient__trend_flat__local_opt_validatio_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__exit_fastfail__near_miss_patient__trend_flat__local_opt_validatio_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency,EURUSD NY-overlap trend continuation [15m_overlap] with protective near-miss optimization focused on trend_flat with local consistency optimization,near_miss_local_optimized,22.02360,148,37.16216,1.26037,0.00240,7.40000,0.14881,0.08379,0.13127,9.18028,1.93835,-0.90952,2.13117,6.66216,trailing_stop,32.43243,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,20.52326,trend_flat_vol_low,compressed_range,-3.24543,84.45946,0.88618,0.15813,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 125, ""trend_flat_vol_mid"": 20}","{""trend_flat_vol_high"": 4.745765249999462, ""trend_flat_vol_low"": -3.2454347500087297, ""trend_flat_vol_mid"": 20.52326474999877}","{""trend_flat_vol_high"": 4.026295350044604, ""trend_flat_vol_low"": 0.954755527055161, ""trend_flat_vol_mid"": 2.818444386216562}","{""trend_flat_vol_high"": 66.66666666666666, ""trend_flat_vol_low"": 33.6, ""trend_flat_vol_mid"": 55.00000000000001}",trend_flat,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-6.46060,8.42010,0.53607,1.44557,-7.29932,-4.29424,0.76169,22,17.52209,1.92368,34,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency_symbol_ca_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency_symbol_ca_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency__plus__eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat,Combined eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency + eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat,combined,-22.76366,60,38.33333,0.42774,0.02716,3.00000,-0.37939,-0.25714,-0.21981,-0.83826,0.73978,-1.07510,0.68810,6.28333,stop_loss,33.33333,2,-14.85140,98.64865,trend_flat_vol_mid,orderly_range,-1.17290,trend_flat_vol_low,compressed_range,-10.91999,88.33333,0.00000,999.00000,"{""trend_down_vol_low"": 2, ""trend_flat_vol_low"": 53, ""trend_flat_vol_mid"": 3, ""trend_up_vol_low"": 2}","{""trend_down_vol_low"": -9.355162500000358, ""trend_flat_vol_low"": -10.919986750002233, ""trend_flat_vol_mid"": -1.1728957500000297, ""trend_up_vol_low"": -1.3156140000001424}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 0.5512149257547901, ""trend_flat_vol_mid"": 0.7543893971388519, ""trend_up_vol_low"": 0.0}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 41.509433962264154, ""trend_flat_vol_mid"": 33.33333333333333, ""trend_up_vol_low"": 0.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-9.66338,3.48661,0.23652,2.23093,-16.31417,-7.91007,0.28876,9,2.67069,1.97886,9,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency__plus__eu_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency__plus__eu_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency__plus__eurusd_ny_overlap_continuation__15m_overlap__exit_fastfail__near_miss_patient__trend_flat,Combined eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency + eurusd_ny_overlap_continuation__15m_overlap__exit_fastfail__near_miss_patient__trend_flat,combined,-22.76366,60,38.33333,0.42774,0.02716,3.00000,-0.37939,-0.25714,-0.21981,-0.83826,0.73978,-1.07510,0.68810,6.28333,stop_loss,33.33333,2,-14.85140,98.64865,trend_flat_vol_mid,orderly_range,-1.17290,trend_flat_vol_low,compressed_range,-10.91999,88.33333,0.00000,999.00000,"{""trend_down_vol_low"": 2, ""trend_flat_vol_low"": 53, ""trend_flat_vol_mid"": 3, ""trend_up_vol_low"": 2}","{""trend_down_vol_low"": -9.355162500000358, ""trend_flat_vol_low"": -10.919986750002233, ""trend_flat_vol_mid"": -1.1728957500000297, ""trend_up_vol_low"": -1.3156140000001424}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 0.5512149257547901, ""trend_flat_vol_mid"": 0.7543893971388519, ""trend_up_vol_low"": 0.0}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 41.509433962264154, ""trend_flat_vol_mid"": 33.33333333333333, ""trend_up_vol_low"": 0.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-9.66338,3.48661,0.23652,2.23093,-16.31417,-7.91007,0.28876,9,2.67069,1.97886,9,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency__plus__eu_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_protective__trend_flat__local_opt_consistency__plus__eu_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat__plus__eurusd_ny_overlap_continuation__15m_overlap__exit_fastfail__near_miss_patient__trend_flat,Combined eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat + eurusd_ny_overlap_continuation__15m_overlap__exit_fastfail__near_miss_patient__trend_flat,combined,-22.76366,60,38.33333,0.42774,0.02716,3.00000,-0.37939,-0.25714,-0.21981,-0.83826,0.73978,-1.07510,0.68810,6.28333,stop_loss,33.33333,2,-11.57907,100.00000,trend_flat_vol_mid,orderly_range,-1.17290,trend_flat_vol_low,compressed_range,-10.91999,88.33333,0.00000,999.00000,"{""trend_down_vol_low"": 2, ""trend_flat_vol_low"": 53, ""trend_flat_vol_mid"": 3, ""trend_up_vol_low"": 2}","{""trend_down_vol_low"": -9.355162500000358, ""trend_flat_vol_low"": -10.919986750002233, ""trend_flat_vol_mid"": -1.1728957500000297, ""trend_up_vol_low"": -1.3156140000001424}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 0.5512149257547901, ""trend_flat_vol_mid"": 0.7543893971388519, ""trend_up_vol_low"": 0.0}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 41.509433962264154, ""trend_flat_vol_mid"": 33.33333333333333, ""trend_up_vol_low"": 0.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-9.66338,3.48661,0.23652,2.23093,-16.31417,-7.91007,0.28876,9,2.67069,1.97886,9,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat__plus__eurusd_ny_overlap_continuati_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__near_miss_patient__trend_flat__plus__eurusd_ny_overlap_continuati_analysis.txt
